2001-02-01,13.521333333333335
2001-03-01,12.462727272727273
2001-04-01,12.878000000000004
2001-05-01,13.427272727272726
2001-06-01,14.564285714285713
2001-07-01,14.118571428571428
2001-08-01,14.831304347826086
2001-09-01,16.570666666666668
2001-10-01,17.130434782608695
2001-11-01,14.665238095238093
2001-12-01,15.157500000000002
2002-01-01,15.065238095238096
2002-02-01,16.04526315789474
2002-03-01,17.0675
2002-04-01,17.642272727272722
2002-05-01,19.223636363636363
2002-06-01,19.6325
2002-07-01,16.21909090909091
2002-08-01,17.229090909090907
2002-09-01,17.7295
2002-10-01,18.164782608695653
2002-11-01,16.0075
2002-12-01,14.22904761904762
2003-01-01,13.982857142857146
2003-02-01,13.933157894736842
2003-03-01,12.915238095238093
2003-04-01,13.279523809523807
2003-05-01,14.850952380952384
2003-06-01,16.893333333333334
2003-07-01,17.075454545454548
2003-08-01,15.007142857142858
2003-09-01,14.01904761904762
2003-10-01,14.205217391304348
2003-11-01,15.616842105263157
2003-12-01,15.84681818181818
2004-01-01,13.883
2004-02-01,14.11684210526316
2004-03-01,13.866956521739132
2004-04-01,14.01809523809524
2004-05-01,14.884000000000004
2004-06-01,15.023333333333332
2004-07-01,13.446666666666667
2004-08-01,13.267272727272724
2004-09-01,13.718095238095238
2004-10-01,13.27095238095238
2004-11-01,14.475238095238094
2004-12-01,15.155454545454546
2005-01-01,14.429999999999998
2005-02-01,14.956315789473688
2005-03-01,15.02545454545454
2005-04-01,14.822857142857142
2005-05-01,16.094761904761906
2005-06-01,16.665454545454544
2005-07-01,17.586499999999997
2005-08-01,18.14260869565218
2005-09-01,19.1047619047619
2005-10-01,18.85904761904762
2005-11-01,19.451904761904764
2005-12-01,20.354285714285716
2006-01-01,20.916000000000004
2006-02-01,22.178421052631574
2006-03-01,23.387826086956526
2006-04-01,23.248421052631578
2006-05-01,21.947727272727278
2006-06-01,20.873181818181816
2006-07-01,21.108
2006-08-01,21.797826086956523
2006-09-01,22.633500000000005
2006-10-01,23.174545454545456
2006-11-01,22.939047619047617
2006-12-01,22.900499999999997
2007-01-01,24.351500000000005
2007-02-01,26.810526315789474
2007-03-01,26.309545454545454
2007-04-01,26.8185
2007-05-01,25.618181818181814
2007-06-01,25.239047619047618
2007-07-01,24.520952380952384
2007-08-01,23.18782608695652
2007-09-01,22.92789473684211
2007-10-01,22.4995652173913
2007-11-01,22.065714285714282
2007-12-01,22.223500000000005
2008-01-01,23.000000000000004
2008-02-01,22.112000000000002
2008-03-01,20.377000000000002
2008-04-01,20.190454545454546
2008-05-01,20.712857142857146
2008-06-01,20.214761904761904
2008-07-01,19.803181818181823
2008-08-01,21.022380952380953
2008-09-01,19.845714285714287
2008-10-01,16.07869565217391
2008-11-01,15.057368421052633
2008-12-01,16.38727272727272
2009-01-01,18.284000000000002
2009-02-01,18.16421052631579
2009-03-01,15.55045454545454
2009-04-01,16.914285714285718
2009-05-01,17.9975
2009-06-01,18.16272727272727
2009-07-01,18.68318181818182
2009-08-01,20.645238095238092
2009-09-01,21.586666666666666
2009-10-01,22.75136363636364
2009-11-01,24.169500000000003
2009-12-01,25.505
2010-01-01,26.800526315789476
2010-02-01,27.68578947368421
2010-03-01,28.43739130434783
2010-04-01,29.990000000000002
2010-05-01,31.040000000000003
2010-06-01,31.814090909090908
2010-07-01,31.16238095238095
2010-08-01,29.053636363636368
2010-09-01,29.626666666666665
2010-10-01,32.03285714285715
2010-11-01,31.332857142857147
2010-12-01,32.91772727272728
2011-01-01,35.441500000000005
2011-02-01,36.745789473684205
2011-03-01,37.91173913043478
2011-04-01,40.3745
2011-05-01,41.61238095238096
2011-06-01,41.00590909090909
2011-07-01,41.2605
2011-08-01,37.748695652173915
2011-09-01,38.762857142857136
2011-10-01,38.38904761904762
2011-11-01,38.193809523809534
2011-12-01,36.69190476190477
2012-01-01,38.8925
2012-02-01,37.958
2012-03-01,38.15045454545455
2012-04-01,37.94100000000001
2012-05-01,36.50363636363636
2012-06-01,37.430952380952384
2012-07-01,39.11047619047619
2012-08-01,38.31478260869565
2012-09-01,38.38368421052632
2012-10-01,39.737619047619035
2012-11-01,40.777619047619055
2012-12-01,43.055499999999995
2013-01-01,44.741904761904756
2013-02-01,46.6621052631579
2013-03-01,49.27300000000001
2013-04-01,53.86636363636364
2013-05-01,54.60227272727273
2013-06-01,54.29949999999999
2013-07-01,57.37227272727273
2013-08-01,57.865454545454554
2013-09-01,60.30550000000001
2013-10-01,63.47260869565218
2013-11-01,68.7535
2013-12-01,69.71428571428571
2014-01-01,69.57285714285713
2014-02-01,67.33315789473684
2014-03-01,66.93666666666665
2014-04-01,64.69142857142859
2014-05-01,68.31476190476192
2014-06-01,72.39666666666668
2014-07-01,74.18681818181818
2014-08-01,76.54285714285714
2014-09-01,77.40619047619047
2014-10-01,77.8417391304348
2014-11-01,88.7642105263158
2014-12-01,91.42318181818182
2015-01-01,92.981
2015-02-01,99.49631578947368
2015-03-01,108.51318181818182
2015-04-01,113.62666666666668
2015-05-01,114.2105
2015-06-01,110.34363636363636
2015-07-01,109.53318181818182
2015-08-01,103.29714285714284
2015-09-01,101.68904761904761
2015-10-01,94.33636363636364
2015-11-01,98.26700000000001
2015-12-01,101.98909090909092
2016-01-01,93.99684210526316
2016-02-01,86.44399999999999
2016-03-01,87.24818181818183
2016-04-01,87.93285714285715
2016-05-01,76.52047619047619
2016-06-01,76.33454545454543
2016-07-01,84.211
2016-08-01,88.19826086956522
2016-09-01,84.44714285714285
2016-10-01,79.09238095238095
2016-11-01,76.73857142857143
