,Date,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANTM,AON,APA,AIV,AAPL,AMAT,ADM
0,2001-03-01,53.98954545454546,23.17681818181818,35.682380952380946,15.126521739130435,1.9781818181818187,10.3755,15.175,24.940454545454546,14.5345,50.74772727272728,9.124999999999998,32.84500000000001,28.21363636363636,36.02,40.053636363636365,10.454545454545457,6.734545454545455,11.575909090909093,37.16954545454546,5.824090909090907,43.30190476190477,160.98999999999995,14.948571428571427,15.882727272727273,40.19500000000001,90.975,56.55666666666667,10.998181818181818,10.908636363636363,40.24,29.715714285714284,45.48454545454545,35.08409090909092,1244.9989999999996,42.8815,21.46,34.270476190476195,12.462727272727273,3.998636363636363,63.94454545454546,16.991818181818186,32.44,36.83363636363635,46.02428571428571,56.50699999999999,26.57090909090909,42.95181818181818,1.4836363636363634,23.60272727272727,13.584090909090907
1,2001-04-01,55.0785,23.087,37.068947368421064,13.737333333333332,2.06,11.48,20.247499999999995,25.2555,15.061904761904762,47.9305,7.3839999999999995,33.06699999999999,28.5695,34.291999999999994,42.0145,8.3355,6.6275,11.3615,37.47,5.5915,46.607619047619046,163.49952380952382,15.478260869565215,15.744000000000002,41.7215,96.5195,76.53904761904762,10.957500000000005,13.3165,41.857000000000006,35.34684210526315,48.752,34.8625,1266.5765217391306,50.36739130434784,22.36666666666667,39.766190476190474,12.878000000000005,4.049000000000001,56.87550000000001,18.590999999999998,32.0065,36.962857142857146,48.2555,57.43666666666666,26.059,43.63200000000001,1.6230000000000002,23.94400000000001,11.464
2,2001-05-01,59.66636363636365,25.07090909090909,38.38500000000001,15.8,2.473636363636364,11.31,21.065454545454546,30.68863636363637,15.065789473684216,45.6359090909091,6.3168181818181806,37.7359090909091,31.586818181818185,37.80681818181818,44.91727272727272,10.373636363636363,7.1431818181818185,11.34681818181818,37.48,6.051363636363638,50.878421052631566,179.91666666666663,14.382666666666667,15.39181818181818,43.06045454545455,97.6036842105263,88.6604761904762,11.856818181818182,15.811818181818182,42.61545454545455,37.179523809523815,49.1,37.789545454545454,1481.1347368421054,44.74947368421053,20.19863636363636,42.26,13.427272727272726,3.924545454545455,63.65636363636364,24.675,31.98954545454545,37.2957142857143,50.80761904761905,57.81526315789473,26.06363636363637,44.84045454545455,1.68,26.35,12.108636363636364
3,2001-06-01,59.51666666666666,25.61190476190476,42.972727272727276,20.345238095238106,3.093809523809523,12.847000000000001,21.318571428571428,27.55333333333333,14.5585,42.32761904761904,6.437619047619048,41.29857142857142,33.040952380952376,31.789047619047622,46.85,8.32904761904762,6.8380952380952404,11.26666666666667,37.399523809523814,5.7023809523809526,53.285238095238114,202.5747368421053,15.133478260869568,14.769047619047615,43.90714285714286,90.66909090909093,90.795,11.108571428571427,14.158571428571427,42.862857142857145,35.86190476190476,47.20190476190476,35.35,1532.3322727272725,42.04227272727272,21.094761904761906,43.24499999999999,14.564285714285711,4.358095238095238,66.4809523809524,21.33428571428571,29.25809523809525,39.98478260869565,56.1078947368421,60.286,23.387619047619047,47.13809523809525,1.538095238095238,25.487619047619052,12.989523809523812
4,2001-07-01,56.338571428571406,25.209047619047613,45.17545454545454,25.4495,3.0880952380952387,15.05227272727273,20.994761904761905,20.47952380952381,16.447727272727274,38.78476190476191,6.465714285714286,40.35428571428571,30.793333333333337,29.482857142857128,44.61333333333334,8.068571428571428,7.552380952380951,10.684761904761906,39.20142857142857,5.268571428571428,51.02285714285714,212.17333333333332,16.314285714285713,14.529047619047615,39.305238095238096,99.70619047619049,96.32649999999998,10.519047619047619,14.787619047619051,40.67619047619047,38.39142857142857,46.12000000000001,33.77095238095238,1580.1463636363633,41.51181818181819,20.572380952380946,44.02210526315789,14.118571428571427,4.525714285714286,58.49285714285714,20.48952380952381,26.48142857142857,40.13842105263159,56.67249999999999,60.88818181818181,21.25142857142857,47.904761904761905,1.5328571428571431,22.69190476190476,12.964761904761904
5,2001-08-01,54.49434782608696,26.05652173913044,42.9905,25.809523809523807,2.8339130434782613,14.257272727272726,17.44086956521739,15.789130434782612,19.765,35.64826086956522,6.9534782608695656,44.64260869565217,27.950869565217385,28.275217391304345,41.85652173913043,5.6400000000000015,8.09913043478261,10.408260869565222,40.53826086956522,4.470434782608695,50.771428571428594,199.32809523809524,17.117499999999996,14.795217391304348,33.99043478260869,119.97380952380955,97.40999999999998,10.530434782608696,10.419999999999998,40.35999999999999,42.764285714285705,45.31999999999999,33.8095652173913,1627.8335,44.50250000000001,19.134782608695648,44.31304347826086,14.831304347826086,4.775217391304348,62.00739130434782,21.049565217391304,27.64478260869566,38.92523809523809,63.97227272727274,64.99454545454545,21.73826086956522,47.36217391304348,1.3317391304347823,22.597826086956523,13.060869565217393
6,2001-09-01,48.28866666666667,24.83600000000001,43.95136363636364,26.64578947368421,2.4486666666666674,13.313999999999998,13.952666666666666,10.01,19.3795,24.19333333333333,7.006666666666666,41.04600000000001,26.056666666666665,21.79333333333333,38.31933333333335,3.1773333333333333,5.843333333333333,9.372000000000002,38.69600000000001,4.219333333333334,55.97714285714286,206.88523809523807,20.85428571428571,15.352,33.70466666666667,143.9163636363636,90.4890909090909,11.048666666666666,7.4433333333333325,39.623333333333335,41.84090909090909,45.80200000000001,26.351999999999997,1742.120434782609,42.63652173913044,19.80631578947369,46.40368421052632,16.570666666666668,3.9419999999999993,60.23266666666667,17.688666666666673,24.542000000000005,40.25380952380952,68.03454545454547,64.311,18.922666666666668,45.88800000000001,1.1846666666666663,16.982000000000006,12.768000000000002
7,2001-10-01,51.694782608695675,26.46304347826087,43.82409090909091,27.790000000000006,2.823478260869565,12.683181818181815,14.841304347826085,9.47739130434783,16.031818181818178,13.773478260869567,7.291304347826085,41.46347826086957,26.26869565217392,22.559565217391306,38.94826086956521,3.520869565217392,5.517391304347828,9.880869565217392,39.45086956521739,4.285652173913043,55.08409090909092,214.94238095238092,20.596315789473678,15.574347826086953,34.253913043478256,149.255,99.50809523809522,11.52782608695652,7.64695652173913,39.81826086956522,38.81999999999999,44.08913043478261,26.00173913043479,1812.867,35.3285,20.78136363636364,46.69818181818182,17.130434782608695,3.9813043478260863,59.01869565217393,20.03304347826088,27.17782608695653,41.606,70.99600000000001,66.63318181818182,20.78913043478261,42.76130434782608,1.2373913043478264,16.558695652173913,12.569565217391306
8,2001-11-01,56.65904761904761,26.783809523809534,45.29600000000001,23.72318181818182,3.0371428571428574,12.040909090909087,15.512857142857142,13.225714285714286,16.85909090909091,15.418571428571427,7.532380952380952,44.95761904761904,26.01,25.082857142857147,43.95952380952381,5.024285714285715,6.766666666666668,10.762857142857143,40.56142857142858,5.046666666666668,51.47809523809524,217.89,23.3065,14.287619047619044,32.63809523809524,143.6043478260869,119.73619047619046,10.907619047619047,8.784285714285714,41.0452380952381,37.254285714285714,42.83904761904762,28.66142857142857,1895.1172727272726,36.29863636363636,20.603,43.43318181818182,14.665238095238092,4.364285714285714,60.26857142857143,23.743809523809517,27.418571428571433,43.03857142857142,63.848636363636366,68.23045454545455,20.820476190476192,43.82571428571429,1.4052380952380954,19.617619047619048,14.93190476190476
9,2001-12-01,58.9305,27.571500000000004,47.24565217391304,20.89954545454545,3.2345,11.848000000000004,16.421999999999993,16.500500000000002,17.386499999999998,15.324000000000002,7.978500000000001,46.983999999999995,25.185,28.882,46.61900000000001,5.585000000000001,7.3205,11.636499999999998,41.19150000000001,5.686,50.52,216.9890476190476,24.965,14.6615,32.4585,152.2719047619048,143.6290909090909,10.638,11.073,41.02899999999999,35.54826086956522,42.361999999999995,29.779499999999995,1934.8152380952374,36.84190476190477,20.47736842105263,42.89,15.157500000000002,4.610999999999999,61.306999999999995,24.585,26.9245,45.440526315789484,62.72227272727274,71.19800000000002,21.635,45.31900000000001,1.5505,21.0935,14.91
10,2002-01-01,55.578571428571436,28.177619047619054,48.30450000000002,19.793,3.1957142857142853,10.41391304347826,17.572380952380954,17.75,18.02086956521739,15.963809523809527,8.634761904761906,46.467619047619046,25.186190476190482,30.120000000000005,45.847142857142856,5.017619047619048,7.621428571428572,11.694285714285714,40.67333333333333,5.504761904761903,48.02173913043478,236.78380952380954,22.44590909090909,15.22,32.4047619047619,161.39666666666668,148.95750000000004,11.165238095238097,12.07904761904762,42.861904761904775,43.857368421052634,43.027142857142856,32.13238095238095,1965.528,35.45049999999999,17.826818181818183,45.0795652173913,15.065238095238097,4.437619047619047,55.983809523809526,23.524761904761906,25.017142857142854,45.6555,64.9965,74.82347826086955,22.656190476190478,44.74,1.6147619047619046,21.640952380952378,13.758095238095233
11,2002-02-01,57.39473684210525,28.272105263157894,52.036190476190484,15.704545454545455,3.2884210526315782,10.6545,17.826842105263157,14.340526315789473,17.438499999999998,7.98,8.503157894736841,45.468947368421055,25.158421052631574,27.952105263157893,47.07,3.553684210526316,7.443157894736839,11.918947368421055,40.892105263157895,5.468947368421053,53.23684210526318,235.31695652173912,23.173000000000005,14.62,33.95263157894736,199.76666666666665,143.3191304347826,11.819473684210527,13.071578947368419,41.60842105263158,50.27272727272728,41.77368421052632,29.854210526315786,1745.8476190476192,37.071428571428584,18.21571428571429,45.98299999999999,16.04526315789474,4.682631578947369,57.76105263157895,21.30210526315789,24.712631578947374,43.86181818181819,67.88608695652172,80.711,23.925263157894737,43.89684210526315,1.7015789473684209,22.334736842105265,13.71684210526316
12,2002-03-01,59.84400000000001,27.0765,49.721428571428575,16.94863636363636,3.7335000000000007,11.576666666666664,19.5205,14.9365,16.602857142857143,8.077,9.374499999999998,48.2725,28.452,35.09350000000001,51.07,4.1560000000000015,8.205000000000002,12.972000000000005,43.06399999999999,5.9635,54.81045454545456,254.34157894736842,20.204545454545453,14.9065,36.854,209.68476190476193,151.96761904761902,12.199000000000002,15.32,41.6975,52.29600000000001,45.242,35.5715,1705.6947368421054,33.04736842105264,17.6045,49.42181818181818,17.0675,5.5015,60.47000000000001,23.429,27.938500000000005,45.90227272727273,61.57100000000001,82.60000000000002,26.504,47.45050000000001,1.7325,25.629,14.0405
13,2002-04-01,61.17272727272728,26.82681818181818,50.02,15.348,3.7586363636363633,13.88190476190476,19.263636363636362,12.915454545454544,15.000476190476194,8.238636363636363,10.70090909090909,45.43681818181819,29.256363636363634,33.122727272727275,49.49818181818181,3.5531818181818187,7.795909090909089,14.123181818181818,45.02727272727273,5.34409090909091,54.53349999999999,261.4718181818182,18.68863636363636,14.775454545454545,39.31772727272728,223.0785,161.07380952380953,12.396818181818185,14.550454545454546,42.25363636363637,48.894736842105246,47.115,36.091818181818184,1581.027272727273,23.03136363636364,18.258636363636366,52.468095238095245,17.642272727272722,5.556363636363637,56.9409090909091,22.58590909090909,27.310454545454544,45.33599999999999,61.929047619047616,81.82809523809523,27.11909090909091,49.09454545454546,1.7540909090909091,25.925454545454553,13.907272727272725
14,2002-05-01,63.56909090909091,24.75272727272727,51.827619047619045,15.423478260869565,4.080909090909092,12.89157894736842,19.31181818181818,11.617272727272727,13.263684210526314,7.051363636363636,11.849545454545453,44.85136363636364,30.223181818181814,28.49227272727273,50.78500000000001,2.1831818181818186,7.173636363636363,15.62681818181818,45.32045454545455,4.091363636363637,57.302105263157905,269.78349999999995,15.454,13.850454545454545,38.86136363636364,185.18421052631572,199.36857142857139,12.775000000000004,18.105000000000004,43.365,51.00227272727272,44.88681818181819,37.27772727272728,1574.95,21.197500000000005,18.94909090909091,54.7745,19.223636363636363,5.674090909090909,49.53590909090909,22.70818181818181,26.285,47.64727272727273,61.102380952380955,83.10578947368421,27.01181818181818,47.94045454545455,1.7227272727272724,24.655454545454546,14.08318181818182
15,2002-06-01,62.639499999999984,19.926,49.95333333333333,18.012,3.7055,13.334761904761901,15.947000000000001,9.5975,14.260952380952382,4.7405,12.218,43.463,31.3315,24.406999999999996,48.61750000000001,1.4600000000000004,6.549000000000001,15.793,47.30300000000001,3.486,59.38181818181818,282.0415789473684,16.454782608695655,12.868500000000004,37.477,179.61304347826092,209.26619047619053,12.2725,17.391,41.8695,49.32333333333335,40.9035,33.3,1660.4363636363635,25.935909090909096,19.928095238095235,57.3725,19.6325,5.541,41.66100000000001,20.6205,24.447,48.16045454545454,57.17210526315788,84.80619047619048,26.289,47.55199999999999,1.3969999999999998,20.253,13.6765
16,2002-07-01,60.67272727272728,17.76863636363636,52.86857142857142,17.960000000000004,3.35090909090909,14.490476190476189,12.921818181818185,8.71409090909091,16.114761904761902,3.088181818181819,10.985454545454543,34.25045454545454,29.045909090909085,21.26136363636364,46.14136363636364,1.2481818181818185,5.598181818181819,14.741818181818182,44.23454545454547,3.2399999999999998,60.638095238095225,301.67545454545456,18.893,11.001818181818182,35.71136363636364,207.0957894736842,222.63300000000004,10.328181818181816,14.780454545454544,40.75909090909091,46.40350000000002,33.47318181818181,29.565909090909084,1654.0761904761905,21.36952380952381,20.027142857142856,61.07578947368422,16.21909090909091,4.960909090909092,37.28681818181818,17.882272727272728,22.041818181818186,47.68550000000001,61.27952380952382,82.56238095238095,24.910454545454545,45.00181818181818,1.1681818181818182,17.08818181818182,11.798636363636366
