caldt,vwretd,vwretx,ewretd,ewretx,sprtrn
04/27/1956,0.010213,0.010213,0.007871,0.007871,
04/30/1956,0.007846,0.007846,0.002063,0.002063,
05/01/1956,-0.003667,-0.004503,-0.002305,-0.002638,
05/02/1956,0.000233,-0.000196,-0.000284,-0.000633,
05/03/1956,0.004157,0.004157,0.003340,0.003340,
05/04/1956,0.003276,0.003215,0.001822,0.001683,
05/07/1956,-0.005010,-0.005572,-0.001578,-0.002020,
05/08/1956,-0.003559,-0.003831,-0.001787,-0.002095,
05/09/1956,0.000088,-0.001289,0.003551,0.003248,
05/10/1956,-0.015909,-0.016142,-0.010682,-0.011465,
05/11/1956,-0.001068,-0.001111,0.002159,0.002029,
05/14/1956,-0.007927,-0.009872,-0.010132,-0.010386,
05/15/1956,-0.006370,-0.006386,-0.003097,-0.003206,
05/16/1956,-0.006298,-0.006447,-0.000483,-0.000644,
05/17/1956,0.011831,0.011700,0.004618,0.004541,
05/18/1956,-0.004269,-0.004348,-0.000554,-0.000879,
05/21/1956,-0.008988,-0.008988,-0.009439,-0.009439,
05/22/1956,-0.015383,-0.015741,-0.011214,-0.011546,
05/23/1956,-0.005253,-0.005396,-0.003246,-0.003589,
05/24/1956,-0.009647,-0.009647,-0.013237,-0.013237,
05/25/1956,0.000574,0.000511,-0.000630,-0.000779,
05/28/1956,-0.011450,-0.012113,-0.013028,-0.014203,
05/29/1956,0.023564,0.023328,0.018998,0.018501,
05/31/1956,0.001492,0.001338,0.001571,0.001494,
06/01/1956,0.008142,0.008114,0.002237,0.002093,
06/04/1956,0.005802,0.005802,0.005687,0.005687,
06/05/1956,0.000255,0.000147,0.000866,0.000592,
06/06/1956,-0.004498,-0.004595,-0.004213,-0.004431,
06/07/1956,0.006827,0.006684,0.004800,0.004670,
06/08/1956,-0.017472,-0.017500,-0.017877,-0.018064,
06/11/1956,0.012525,0.012507,0.012926,0.012800,
06/12/1956,0.014003,0.013782,0.007863,0.007193,
06/13/1956,0.001281,0.001281,0.000776,0.000776,
06/14/1956,-0.002121,-0.002121,0.000259,0.000259,
06/15/1956,0.001482,0.001449,0.001318,0.001180,
06/18/1956,-0.004421,-0.004421,-0.004016,-0.004016,
06/19/1956,0.001250,0.001010,-0.001686,-0.001935,
06/20/1956,0.003845,0.003820,0.002271,0.002209,
06/21/1956,0.006480,0.006480,0.006528,0.006528,
06/22/1956,-0.002458,-0.002458,0.000349,0.000349,
06/25/1956,-0.004157,-0.004223,-0.005239,-0.005382,
06/26/1956,0.006670,0.006627,0.005742,0.005601,
06/27/1956,0.007362,0.007346,0.005208,0.005068,
06/28/1956,0.001142,0.001142,0.001291,0.001291,
06/29/1956,-0.003206,-0.003266,0.000357,0.000229,
07/02/1956,-0.001160,-0.001190,-0.001483,-0.001600,
07/03/1956,0.008020,0.008020,0.003909,0.003909,
07/05/1956,0.010109,0.010109,0.006474,0.006474,
07/06/1956,0.005016,0.005016,0.004083,0.004083,
07/09/1956,0.004068,0.004058,0.002931,0.002771,
07/10/1956,0.005804,0.005785,0.004547,0.004370,
07/11/1956,0.003316,0.003289,0.002440,0.002327,
07/12/1956,-0.002878,-0.002878,-0.002640,-0.002640,
07/13/1956,0.003488,0.003488,0.006146,0.006146,
07/16/1956,0.008270,0.008270,0.002034,0.002034,
07/17/1956,0.003769,0.003604,0.002496,0.001972,
07/18/1956,-0.000168,-0.000168,-0.000648,-0.000648,
07/19/1956,-0.000049,-0.000049,-0.000811,-0.000811,
07/20/1956,0.000982,0.000982,0.001790,0.001790,
07/23/1956,0.000087,0.000015,0.004820,0.004696,
07/24/1956,-0.000412,-0.000412,0.001824,0.001824,
07/25/1956,0.002762,0.002762,0.000538,0.000538,
07/26/1956,0.000582,0.000504,0.001522,0.001439,
07/27/1956,-0.007920,-0.007957,-0.005989,-0.006121,
07/30/1956,-0.001764,-0.001764,-0.000949,-0.000949,
07/31/1956,0.008364,0.008027,0.006293,0.006073,
08/01/1956,0.001011,0.000533,0.001526,0.001023,
08/02/1956,0.006091,0.006091,0.001849,0.001849,
08/03/1956,-0.002084,-0.002084,-0.000993,-0.000993,
08/06/1956,-0.016001,-0.016001,-0.011154,-0.011154,
08/07/1956,0.008132,0.006505,0.006123,0.005137,
08/08/1956,0.004614,0.003263,0.002612,0.002298,
08/09/1956,-0.000089,-0.000089,0.001326,0.001326,
08/10/1956,-0.004557,-0.004784,-0.004125,-0.004840,
08/13/1956,-0.008676,-0.010471,-0.006589,-0.006704,
08/14/1956,0.006650,0.006417,0.002919,0.002481,
08/15/1956,0.000694,0.000659,0.000129,0.000022,
08/16/1956,-0.001369,-0.001493,-0.000617,-0.000683,
08/17/1956,-0.001168,-0.001168,-0.000782,-0.000782,
08/20/1956,-0.011556,-0.011606,-0.008590,-0.008751,
08/21/1956,-0.007258,-0.007707,-0.010513,-0.010905,
08/22/1956,-0.009212,-0.009346,-0.004068,-0.004333,
08/23/1956,0.012040,0.012023,0.006528,0.006426,
08/24/1956,-0.001115,-0.001115,0.002573,0.002573,
08/27/1956,-0.006278,-0.006278,-0.007244,-0.007244,
08/28/1956,-0.001699,-0.002056,-0.003368,-0.004147,
08/29/1956,-0.003884,-0.004100,-0.000402,-0.000965,
08/30/1956,-0.008890,-0.009074,-0.009398,-0.009626,
08/31/1956,0.011701,0.011701,0.010618,0.010618,
09/04/1956,0.008095,0.007951,0.003802,0.003189,
09/05/1956,0.002968,0.002741,0.001686,0.001307,
09/06/1956,0.001402,0.001402,-0.002227,-0.002227,
09/07/1956,-0.006091,-0.006133,-0.003909,-0.004211,
09/10/1956,-0.005077,-0.005077,-0.003065,-0.003065,
09/11/1956,-0.003676,-0.003919,-0.003314,-0.003825,
09/12/1956,-0.006687,-0.006704,-0.005689,-0.005825,
09/13/1956,-0.001478,-0.001521,-0.001588,-0.001737,
09/14/1956,0.005485,0.005485,0.005802,0.005802,
09/17/1956,-0.000596,-0.000596,-0.002775,-0.002775,
09/18/1956,-0.008478,-0.008577,-0.007227,-0.007494,
09/19/1956,-0.011437,-0.011462,-0.007632,-0.007695,
09/20/1956,-0.000586,-0.000586,0.000802,0.000802,
09/21/1956,0.008415,0.008415,0.009173,0.009173,
09/24/1956,-0.004174,-0.004241,-0.006710,-0.006849,
09/25/1956,-0.014064,-0.014249,-0.010981,-0.011254,
09/26/1956,0.002009,0.002009,0.001112,0.001112,
09/27/1956,-0.005234,-0.005252,-0.005204,-0.005345,
09/28/1956,-0.005468,-0.005468,-0.005496,-0.005496,
10/01/1956,-0.014439,-0.014439,-0.016222,-0.016222,
10/02/1956,0.018655,0.018559,0.016801,0.016526,
10/03/1956,0.017107,0.017107,0.010905,0.010905,
10/04/1956,-0.000456,-0.000456,-0.002224,-0.002224,
10/05/1956,0.004090,0.004090,0.005681,0.005681,
10/08/1956,-0.000108,-0.000118,-0.000028,-0.000193,
10/09/1956,-0.005440,-0.005470,-0.003871,-0.003995,
10/10/1956,0.014515,0.014515,0.012136,0.012136,
10/11/1956,-0.001358,-0.001358,-0.000544,-0.000544,
10/12/1956,0.004156,0.004156,0.004609,0.004609,
10/15/1956,-0.002770,-0.002770,0.000871,0.000871,
10/16/1956,-0.005037,-0.005217,-0.003558,-0.004105,
10/17/1956,-0.007492,-0.007512,-0.002189,-0.002366,
10/18/1956,0.001511,0.001511,0.002961,0.002961,
10/19/1956,-0.001222,-0.001420,0.001379,0.001110,
10/22/1956,-0.000429,-0.000429,-0.001519,-0.001519,
10/23/1956,-0.002192,-0.002276,-0.003446,-0.003546,
10/24/1956,-0.004230,-0.004230,-0.005269,-0.005269,
10/25/1956,-0.001829,-0.001829,-0.002601,-0.002601,
10/26/1956,0.010471,0.010471,0.006428,0.006428,
10/29/1956,0.000973,0.000932,0.000602,0.000453,
10/30/1956,-0.000301,-0.000761,-0.001408,-0.001829,
10/31/1956,-0.016748,-0.016925,-0.013436,-0.013846,
11/01/1956,0.020160,0.020160,0.015502,0.015502,
11/02/1956,0.010067,0.010067,0.006918,0.006918,
11/05/1956,0.015767,0.013387,0.010876,0.009709,
11/07/1956,-0.008451,-0.010127,-0.004376,-0.004843,
11/08/1956,-0.007881,-0.007881,-0.006820,-0.006820,
11/09/1956,-0.006427,-0.008555,-0.004312,-0.005188,
11/12/1956,0.003441,0.003441,0.002613,0.002613,
11/13/1956,-0.004464,-0.004839,0.001014,0.000261,
11/14/1956,-0.006421,-0.006496,-0.006760,-0.006891,
11/15/1956,-0.005315,-0.005315,-0.001134,-0.001134,
11/16/1956,0.000615,0.000566,-0.001190,-0.001393,
11/19/1956,-0.009554,-0.010130,-0.008548,-0.009287,
11/20/1956,-0.008069,-0.008536,-0.007545,-0.007964,
11/21/1956,-0.004874,-0.004874,-0.002951,-0.002951,
11/23/1956,0.010572,0.010572,0.006799,0.006799,
11/26/1956,-0.005857,-0.005875,-0.004755,-0.004868,
11/27/1956,0.001501,0.000586,0.001085,-0.000552,
11/28/1956,-0.010336,-0.010570,-0.006372,-0.006870,
11/29/1956,-0.001069,-0.001069,-0.001882,-0.001882,
11/30/1956,0.015778,0.015554,0.010315,0.010213,
12/03/1956,0.019632,0.019569,0.011093,0.010806,
12/04/1956,-0.003165,-0.003471,-0.003691,-0.004545,
12/05/1956,0.012255,0.011835,0.007502,0.006611,
12/06/1956,0.010064,0.010064,0.009591,0.009591,
12/07/1956,0.004966,0.004966,0.003470,0.003470,
12/10/1956,-0.005863,-0.005909,-0.004121,-0.004440,
12/11/1956,-0.006787,-0.006981,-0.004364,-0.004551,
12/12/1956,-0.007745,-0.007745,-0.005700,-0.005700,
12/13/1956,0.008713,0.008668,0.010377,0.010225,
12/14/1956,0.000350,0.000206,0.001204,0.000972,
12/17/1956,-0.000144,-0.000178,-0.001494,-0.001629,
12/18/1956,0.000372,0.000279,0.000941,0.000729,
12/19/1956,-0.002403,-0.002525,-0.002749,-0.002887,
12/20/1956,-0.007748,-0.007748,-0.004912,-0.004912,
12/21/1956,0.006948,0.006806,0.006951,0.006819,
12/26/1956,0.000221,0.000149,-0.001367,-0.001578,
12/27/1956,-0.000707,-0.000725,-0.000588,-0.000735,
12/28/1956,0.004501,0.004501,0.003459,0.003459,
12/31/1956,0.002709,0.002610,0.001365,0.001070,
01/02/1957,-0.009802,-0.009802,-0.000222,-0.000222,
01/03/1957,0.008416,0.008416,0.006109,0.006109,
01/04/1957,0.001393,0.001393,0.005468,0.005468,
01/07/1957,-0.004444,-0.004444,0.000249,0.000249,
01/08/1957,-0.003637,-0.003637,-0.000901,-0.000901,
01/09/1957,-0.002379,-0.002379,-0.000955,-0.000955,
01/10/1957,0.003054,0.003025,0.005326,0.005205,
01/11/1957,-0.002031,-0.002031,-0.000159,-0.000159,
01/14/1957,-0.007403,-0.007412,-0.006330,-0.006491,
01/15/1957,-0.014347,-0.014538,-0.008383,-0.008917,
01/16/1957,0.001114,0.001093,0.001245,0.001065,
01/17/1957,0.000017,0.000017,-0.003139,-0.003139,
01/18/1957,-0.013267,-0.013267,-0.010637,-0.010637,
01/21/1957,-0.004921,-0.004999,-0.003979,-0.004113,
01/22/1957,0.002664,0.002578,0.002167,0.002055,
01/23/1957,0.007366,0.007366,0.006935,0.006935,
01/24/1957,0.003511,0.003511,0.001624,0.001624,
01/25/1957,-0.004796,-0.004796,-0.003866,-0.003866,
01/28/1957,-0.007125,-0.007125,-0.005463,-0.005463,
01/29/1957,0.005038,0.004206,0.005585,0.005100,
01/30/1957,0.005438,0.005297,0.004134,0.003822,
01/31/1957,-0.004466,-0.004466,-0.002506,-0.002506,
02/01/1957,-0.002646,-0.002646,-0.003354,-0.003354,
02/04/1957,-0.001290,-0.001290,-0.000992,-0.000992,
02/05/1957,-0.013086,-0.014537,-0.012877,-0.014087,
02/06/1957,0.000719,-0.001056,0.001258,0.000943,
02/07/1957,-0.004989,-0.004989,-0.006322,-0.006322,
02/08/1957,-0.004951,-0.006958,-0.005584,-0.005719,
02/11/1957,-0.017165,-0.017613,-0.018841,-0.019802,
02/12/1957,-0.004074,-0.004074,-0.004019,-0.004019,
02/13/1957,0.015850,0.015471,0.014618,0.014097,
02/14/1957,-0.001069,-0.001424,-0.001345,-0.001497,
02/15/1957,0.012101,0.012101,0.011165,0.011165,
02/18/1957,-0.000787,-0.001281,-0.001115,-0.002291,
02/19/1957,0.000777,0.000526,-0.000613,-0.000915,
02/20/1957,0.003600,0.003520,0.002609,0.002317,
02/21/1957,-0.003813,-0.003842,-0.003731,-0.003822,
02/25/1957,-0.002023,-0.002023,0.001399,0.001399,
02/26/1957,0.001801,0.001182,0.001249,0.000191,
02/27/1957,-0.000255,-0.000407,0.001522,0.001172,
02/28/1957,-0.003458,-0.003504,-0.001583,-0.001729,
03/01/1957,0.009440,0.009404,0.006412,0.006304,
03/04/1957,0.006674,0.006601,0.005391,0.005347,
03/05/1957,0.004372,0.003999,0.004558,0.003726,
03/06/1957,0.003907,0.002764,0.002135,0.001617,
03/07/1957,-0.002916,-0.002952,-0.000322,-0.000475,
03/08/1957,-0.003527,-0.003547,-0.003372,-0.003499,
03/11/1957,-0.005943,-0.005993,-0.003348,-0.003505,
03/12/1957,0.000117,-0.000590,-0.000667,-0.001647,
03/13/1957,0.006265,0.006171,0.006340,0.006110,
03/14/1957,0.001012,0.001012,0.001021,0.001021,
03/15/1957,0.001241,0.001120,0.000955,0.000763,
03/18/1957,-0.004132,-0.004158,-0.003289,-0.003362,
03/19/1957,0.003846,0.003732,0.003151,0.002965,
03/20/1957,0.001524,0.001432,0.003055,0.002980,
03/21/1957,0.000628,0.000622,-0.000199,-0.000220,
03/22/1957,-0.001823,-0.001835,-0.000131,-0.000165,
03/25/1957,-0.003809,-0.003811,-0.004226,-0.004256,
03/26/1957,0.001793,0.001734,0.000277,-0.000014,
03/27/1957,0.003212,0.003212,0.002182,0.002182,
03/28/1957,0.003189,0.003158,0.003440,0.003371,
03/29/1957,-0.001347,-0.001377,-0.001350,-0.001378,
04/01/1957,0.000379,0.000356,-0.000457,-0.000479,
04/02/1957,0.006530,0.006409,0.004391,0.004115,
04/03/1957,0.003328,0.003313,0.004682,0.004607,
04/04/1957,-0.002418,-0.002422,-0.001256,-0.001276,
04/05/1957,0.000889,0.000796,0.000289,0.000072,
04/08/1957,0.000861,0.000857,0.000756,0.000725,
04/09/1957,0.009097,0.009086,0.005119,0.005028,
04/10/1957,0.005218,0.005145,0.004208,0.004002,
04/11/1957,-0.000015,-0.000020,0.001007,0.000958,
04/12/1957,0.002206,0.002185,0.001630,0.001567,
04/15/1957,-0.001108,-0.001277,-0.000225,-0.000543,
04/16/1957,0.001213,0.001159,0.000449,0.000428,
04/17/1957,0.002587,0.002587,0.001857,0.001857,
04/18/1957,0.007329,0.007291,0.004551,0.004503,
04/22/1957,0.001121,0.001121,-0.000126,-0.000126,
04/23/1957,0.005573,0.005367,0.002270,0.002159,
04/24/1957,0.001458,0.001456,0.000956,0.000945,
04/25/1957,-0.003443,-0.003476,-0.001932,-0.002005,
04/26/1957,-0.000841,-0.000892,-0.001424,-0.001528,
04/29/1957,0.004564,0.004560,0.002086,0.002061,
04/30/1957,0.001112,0.000754,-0.000387,-0.000585,
05/01/1957,0.005972,0.005869,0.001593,0.001453,
05/02/1957,0.007952,0.007949,0.003941,0.003914,
05/03/1957,-0.000861,-0.001023,0.002072,0.001982,
05/06/1957,-0.001443,-0.001496,-0.000044,-0.000092,
05/07/1957,-0.001843,-0.002798,-0.000468,-0.000998,
05/08/1957,0.004248,0.003572,0.003011,0.002899,
05/09/1957,0.001348,0.001339,0.002105,0.002076,
05/10/1957,0.004619,0.004333,0.003103,0.002418,
05/13/1957,0.008183,0.007433,0.003242,0.003191,
05/14/1957,-0.004646,-0.005048,-0.002184,-0.002758,
05/15/1957,0.002910,0.002858,0.002311,0.002148,
05/16/1957,0.004144,0.003930,0.004280,0.004048,
05/17/1957,0.002993,0.002951,0.002506,0.002433,
05/20/1957,0.003093,0.003063,0.001801,0.001705,
05/21/1957,0.001111,0.000821,-0.000256,-0.000584,
05/22/1957,-0.003494,-0.004028,-0.002680,-0.003003,
05/23/1957,-0.001239,-0.001246,-0.001885,-0.001912,
05/24/1957,0.001287,0.001284,0.001152,0.001096,
05/27/1957,-0.008843,-0.009160,-0.007471,-0.008230,
05/28/1957,-0.001555,-0.001874,-0.001383,-0.002003,
05/29/1957,0.009435,0.009363,0.006247,0.006143,
05/31/1957,0.004843,0.004699,0.003179,0.002942,
06/03/1957,-0.001325,-0.001367,-0.001788,-0.001860,
06/04/1957,-0.001453,-0.001751,0.000441,-0.000208,
06/05/1957,0.000265,-0.001059,-0.000185,-0.000749,
06/06/1957,0.007107,0.007055,0.002202,0.002006,
06/07/1957,0.001071,0.001062,0.000779,0.000702,
06/10/1957,-0.005432,-0.005522,-0.004872,-0.004920,
06/11/1957,0.012680,0.012337,0.010233,0.009413,
06/12/1957,0.001850,0.001789,0.001540,0.001294,
06/13/1957,0.002147,0.002124,0.000548,0.000485,
06/14/1957,0.000121,0.000106,-0.001398,-0.001486,
06/17/1957,0.002287,0.002198,0.000033,-0.000121,
06/18/1957,-0.004259,-0.004556,-0.003843,-0.004014,
06/19/1957,-0.009292,-0.009375,-0.005869,-0.005964,
06/20/1957,-0.005987,-0.006002,-0.003940,-0.003994,
06/21/1957,-0.005849,-0.005849,-0.005446,-0.005446,
06/24/1957,-0.007596,-0.007629,-0.005468,-0.005493,
06/25/1957,0.008036,0.007939,0.006140,0.005936,
06/26/1957,-0.001578,-0.001622,-0.000261,-0.000392,
06/27/1957,0.004095,0.004087,0.002205,0.002151,
06/28/1957,0.002640,0.002640,0.001729,0.001729,
07/01/1957,0.001686,0.001598,0.001066,0.000940,
07/02/1957,0.009252,0.009218,0.005294,0.005115,
07/03/1957,0.008165,0.008157,0.006589,0.006550,
07/05/1957,0.008617,0.008539,0.007062,0.006884,
07/08/1957,0.003703,0.003683,0.003106,0.003052,
07/09/1957,-0.003012,-0.003051,-0.002610,-0.002707,
07/10/1957,0.007036,0.006969,0.004959,0.004720,
07/11/1957,-0.004297,-0.004299,-0.002506,-0.002535,
07/12/1957,0.004591,0.004574,0.001419,0.001364,
07/15/1957,0.001045,0.001045,0.000517,0.000517,
07/16/1957,-0.005206,-0.005416,-0.002393,-0.002665,
07/17/1957,-0.006059,-0.006066,-0.004596,-0.004628,
07/18/1957,-0.001044,-0.001054,-0.000771,-0.000826,
07/19/1957,0.001039,0.001039,-0.001225,-0.001225,
07/22/1957,-0.001972,-0.002006,-0.001650,-0.001698,
07/23/1957,-0.001084,-0.001143,0.000029,-0.000088,
07/24/1957,0.001130,0.001130,0.000990,0.000990,
07/25/1957,0.000111,0.000096,-0.000082,-0.000112,
07/26/1957,-0.003169,-0.003208,-0.003347,-0.003394,
07/29/1957,-0.011366,-0.011380,-0.010242,-0.010285,
07/30/1957,0.000877,0.000379,0.001199,0.000992,
07/31/1957,-0.000020,-0.000284,0.000621,0.000449,
08/01/1957,-0.002426,-0.002436,-0.003036,-0.003090,
08/02/1957,-0.001123,-0.001123,-0.000972,-0.000972,
08/05/1957,-0.008636,-0.008685,-0.006747,-0.006791,
08/06/1957,-0.011502,-0.012395,-0.008677,-0.009268,
08/07/1957,0.008564,0.007913,0.006056,0.005931,
08/08/1957,-0.002571,-0.002630,-0.001787,-0.001826,
08/09/1957,0.000136,0.000123,-0.001353,-0.001384,
08/12/1957,-0.011083,-0.012136,-0.008032,-0.008728,
08/13/1957,-0.000073,-0.000524,-0.000380,-0.000886,
08/14/1957,-0.012548,-0.012644,-0.011283,-0.011480,
08/15/1957,0.000836,0.000806,-0.000123,-0.000274,
08/16/1957,0.001732,0.001619,0.001690,0.001594,
08/19/1957,-0.020018,-0.020068,-0.016042,-0.016146,
08/20/1957,0.008833,0.008510,0.004718,0.004244,
08/21/1957,0.004850,0.004345,0.004608,0.004439,
08/22/1957,-0.007180,-0.007220,-0.005934,-0.006054,
08/23/1957,-0.013982,-0.014068,-0.012912,-0.012953,
08/26/1957,-0.014147,-0.014152,-0.013890,-0.013906,
08/27/1957,0.016843,0.016535,0.014003,0.013126,
08/28/1957,0.001175,0.000702,0.000516,-0.000128,
08/29/1957,-0.004050,-0.004103,-0.004959,-0.005027,
08/30/1957,0.017310,0.017195,0.014119,0.013913,
09/03/1957,0.005087,0.004806,0.004867,0.004221,
09/04/1957,-0.008561,-0.008637,-0.006335,-0.006478,
09/05/1957,-0.004022,-0.005016,-0.003183,-0.003726,
09/06/1957,-0.003118,-0.003217,-0.000282,-0.000517,
09/09/1957,-0.008922,-0.009066,-0.008046,-0.008321,
09/10/1957,-0.008946,-0.009152,-0.009061,-0.009718,
09/11/1957,0.009007,0.008927,0.006122,0.005524,
09/12/1957,0.012780,0.012740,0.010938,0.010816,
09/13/1957,-0.000604,-0.000612,0.002206,0.002165,
09/16/1957,-0.005263,-0.005319,-0.004167,-0.004334,
09/17/1957,0.001748,0.001296,0.000895,0.000388,
09/18/1957,0.001456,0.001311,0.000300,0.000158,
09/19/1957,-0.006737,-0.006748,-0.005373,-0.005408,
09/20/1957,-0.015375,-0.015417,-0.013770,-0.013781,
09/23/1957,-0.021215,-0.021250,-0.021934,-0.021958,
09/24/1957,0.007041,0.007026,0.006619,0.006578,
09/25/1957,-0.011930,-0.011997,-0.015841,-0.016116,
09/26/1957,0.002341,0.002339,0.003924,0.003888,
09/27/1957,-0.000758,-0.000765,0.005673,0.005646,
09/30/1957,-0.003124,-0.003124,-0.003378,-0.003378,
10/01/1957,0.007839,0.007763,0.002906,0.002778,
10/02/1957,0.008223,0.008156,0.008050,0.007952,
10/03/1957,0.000745,0.000728,0.000338,0.000210,
10/04/1957,-0.007978,-0.008009,-0.005174,-0.005207,
10/07/1957,-0.019731,-0.019791,-0.014730,-0.014932,
10/08/1957,-0.006695,-0.006833,-0.013045,-0.013186,
10/09/1957,0.001786,0.001778,0.004663,0.004658,
10/10/1957,-0.024811,-0.024925,-0.025759,-0.026015,
10/11/1957,-0.000793,-0.000844,-0.003228,-0.003318,
10/14/1957,0.007654,0.007649,0.007052,0.007020,
10/15/1957,0.010583,0.010464,0.012004,0.011819,
10/16/1957,-0.008243,-0.008256,-0.007086,-0.007164,
10/17/1957,-0.017747,-0.017758,-0.020199,-0.020232,
10/18/1957,-0.008522,-0.008522,-0.008915,-0.008915,
10/21/1957,-0.029308,-0.029342,-0.035742,-0.035767,
10/22/1957,-0.004513,-0.004639,-0.007774,-0.007888,
10/23/1957,0.045055,0.045043,0.043339,0.043251,
10/24/1957,-0.000307,-0.000307,0.003491,0.003491,
10/25/1957,-0.002838,-0.002838,-0.004348,-0.004348,
10/28/1957,-0.004311,-0.004341,-0.004761,-0.004813,
10/29/1957,0.006951,0.006315,0.005800,0.005440,
10/30/1957,0.008996,0.008851,0.010374,0.010203,
10/31/1957,0.000687,0.000598,0.000557,-0.000083,
11/01/1957,-0.014672,-0.014909,-0.010373,-0.010444,
11/04/1957,0.000250,-0.001471,-0.001892,-0.002346,
11/06/1957,0.002015,0.001721,0.002768,0.002517,
11/07/1957,0.005820,0.005444,0.006728,0.006595,
11/08/1957,-0.010641,-0.011558,-0.008323,-0.008543,
11/11/1957,-0.001413,-0.001413,0.001466,0.001466,
11/12/1957,-0.012697,-0.013424,-0.008753,-0.009938,
11/13/1957,-0.001239,-0.001397,-0.002231,-0.002548,
11/14/1957,-0.005980,-0.006100,-0.007710,-0.007872,
11/15/1957,0.027282,0.027010,0.024151,0.023956,
11/18/1957,-0.008009,-0.008104,-0.007291,-0.007449,
11/19/1957,-0.005556,-0.005735,-0.009885,-0.010227,
11/20/1957,0.003795,0.002917,0.006387,0.006000,
11/21/1957,0.013992,0.013904,0.012074,0.011843,
11/22/1957,0.009696,0.009575,0.011222,0.011046,
11/25/1957,0.008075,0.007514,0.005158,0.004100,
11/26/1957,-0.026170,-0.026680,-0.023519,-0.024471,
11/27/1957,0.029357,0.029294,0.024359,0.024229,
11/29/1957,0.011410,0.011404,0.011976,0.011943,
12/02/1957,-0.008198,-0.008420,-0.006793,-0.007152,
12/03/1957,0.000473,-0.000141,-0.001658,-0.002733,
12/04/1957,0.004212,0.004061,0.002983,0.002655,
12/05/1957,0.000700,-0.000316,0.000294,-0.000229,
12/06/1957,-0.006129,-0.006143,-0.005251,-0.005341,
12/09/1957,-0.007292,-0.007384,-0.008817,-0.009195,
12/10/1957,-0.008568,-0.008981,-0.007116,-0.007887,
12/11/1957,-0.001272,-0.001367,-0.004323,-0.004652,
12/12/1957,0.001082,0.000985,0.004133,0.003890,
12/13/1957,0.004503,0.004500,0.004377,0.004322,
12/16/1957,-0.014838,-0.014864,-0.013397,-0.013522,
12/17/1957,-0.017243,-0.017717,-0.016621,-0.016928,
12/18/1957,-0.000751,-0.000764,-0.003011,-0.003066,
12/19/1957,0.010898,0.010891,0.007416,0.007368,
12/20/1957,-0.007991,-0.008073,-0.006879,-0.006958,
12/23/1957,-0.000022,-0.000101,-0.005896,-0.005997,
12/24/1957,0.000860,0.000854,0.002922,0.002854,
12/26/1957,0.010395,0.010350,0.010198,0.010052,
12/27/1957,-0.003761,-0.003800,-0.003899,-0.003968,
12/30/1957,-0.004868,-0.005036,-0.008434,-0.008665,
12/31/1957,0.010061,0.010051,0.010846,0.010823,
01/02/1958,0.008941,0.008931,0.021071,0.021013,
01/03/1958,0.013495,0.013495,0.021230,0.021230,
01/06/1958,-0.004725,-0.004729,-0.001289,-0.001329,
01/07/1958,0.008278,0.008166,0.008087,0.007799,
01/08/1958,-0.000211,-0.000211,0.005207,0.005207,
01/09/1958,-0.006381,-0.006390,-0.002851,-0.002856,
01/10/1958,-0.009238,-0.009341,-0.008579,-0.008786,
01/13/1958,0.003156,0.003156,0.003418,0.003418,
01/14/1958,0.004453,0.004347,0.006546,0.006225,
01/15/1958,0.008031,0.007910,0.007800,0.007635,
01/16/1958,0.001314,0.001287,0.006881,0.006814,
01/17/1958,0.001692,0.001645,0.002178,0.002154,
01/20/1958,0.006096,0.006096,0.005311,0.005311,
01/21/1958,-0.001232,-0.001353,0.002934,0.002800,
01/22/1958,-0.002250,-0.002258,-0.001067,-0.001102,
01/23/1958,0.003981,0.003981,0.004132,0.004132,
01/24/1958,0.009239,0.009223,0.010382,0.010359,
01/27/1958,-0.002606,-0.002618,-0.001287,-0.001303,
01/28/1958,0.001096,0.000810,-0.000620,-0.000765,
01/29/1958,0.005982,0.005877,0.006533,0.006292,
01/30/1958,-0.004681,-0.004731,-0.001084,-0.001134,
01/31/1958,0.000450,0.000434,0.000989,0.000963,
02/03/1958,0.008411,0.008406,0.006280,0.006251,
02/04/1958,0.010839,0.010039,0.008009,0.007652,
02/05/1958,-0.005147,-0.006506,-0.002501,-0.002829,
02/06/1958,-0.002175,-0.002200,-0.001189,-0.001309,
02/07/1958,-0.007640,-0.008548,-0.008238,-0.008437,
02/10/1958,-0.005559,-0.006159,-0.005463,-0.006434,
02/11/1958,-0.008685,-0.008901,-0.006472,-0.006698,
02/12/1958,-0.004225,-0.004225,-0.003622,-0.003622,
02/13/1958,0.000378,0.000244,0.002316,0.002099,
02/14/1958,0.009878,0.009807,0.008228,0.008114,
02/17/1958,-0.005722,-0.005775,-0.001826,-0.001961,
02/18/1958,0.001876,0.001531,0.001653,0.001222,
02/19/1958,0.000061,-0.000434,-0.000822,-0.001021,
02/20/1958,-0.005968,-0.005991,-0.003450,-0.003552,
02/21/1958,-0.000632,-0.000641,-0.002045,-0.002086,
02/24/1958,-0.005527,-0.005538,-0.005051,-0.005083,
02/25/1958,-0.000652,-0.000971,-0.002040,-0.002725,
02/26/1958,0.008279,0.007743,0.008064,0.007311,
02/27/1958,-0.005847,-0.005953,-0.005463,-0.005524,
02/28/1958,0.003955,0.003759,0.002680,0.002386,
